trade_date,return,positions,stops,cum_return,equity
2023-08-01,-0.01443800504938811,30,6,1.0885820513577884,108858.20513577884
2023-08-02,-0.02086386623174211,30,6,1.0658700210559842,106587.00210559841
2023-08-03,-0.017511732590845642,30,8,1.0472047902706527,104720.47902706527
2023-08-04,-0.040035904933126705,30,11,1.005278998841862,100527.8998841862
2023-08-07,-0.04011749595519431,30,18,0.9649497226719819,96494.97226719819
2023-08-08,-0.04037800824182274,30,13,0.9259869748169881,92598.69748169881
2023-08-09,-0.02198151034997663,30,7,0.9056323825461049,90563.2382546105
2023-08-10,-0.03344462222832126,30,13,0.8753438496341159,87534.38496341159
2023-08-11,-0.036962136528370104,30,11,0.8429892707546707,84298.92707546707
2023-08-14,-0.03558641077110014,30,11,0.8129903082899648,81299.03082899647
2023-08-15,-0.03386144426195094,30,9,0.7854612822802979,78546.12822802979
2023-08-16,-0.031925982839038095,30,3,0.7603846588614882,76038.46588614881
2023-08-17,-0.02754349941178592,30,7,0.7394410044574058,73944.10044574058
2023-08-18,-0.005365981932141614,30,9,0.7354731773876027,73547.31773876026
2023-08-21,0.00390922961807311,30,8,0.7383483109159447,73834.83109159446
2023-08-22,0.011998748652988334,30,8,0.7472075667169835,74720.75667169836
2023-08-23,-0.0012974382926599062,30,9,0.7462381110073596,74623.81110073595
2023-08-24,-0.0002965226839806527,30,5,0.746016834479795,74601.6834479795
2023-08-25,0.004218868329538968,30,5,0.7491641812760848,74916.41812760847
2023-08-28,-0.001601927960955544,30,6,0.7479640742267522,74796.40742267521
2023-08-29,-0.027194973543886645,30,8,0.727623211016378,72762.32110163779
2023-08-30,0.011729101269427307,30,7,0.7361575773443749,73615.75773443749
2023-08-31,-6.061849531871684e-05,30,5,0.7361129525797189,73611.29525797188
2023-09-01,-0.016991330827650343,30,7,0.7236054138759184,72360.54138759183
2023-09-04,-0.013690091470827549,30,8,0.7136991895711711,71369.9189571171
2023-09-05,0.012429848771920167,30,3,0.7225703625661827,72257.03625661827
2023-09-06,-0.0148315204329791,30,1,0.7118535454695172,71185.35454695171
2023-09-07,0.000462688404702453,30,0,0.7121829118508524,71218.29118508524
2023-09-08,-0.004008064780117693,30,4,0.7093284366048612,70932.84366048612
2023-09-11,0.0011850944456279692,30,2,0.7101690577952077,71016.90577952076
2023-09-12,-0.015111047261160327,30,5,0.6994376595994506,69943.76595994506
2023-09-13,-0.005402356456783363,30,2,0.695659048042996,69565.9048042996
2023-09-14,-0.009880464311818675,30,2,0.6887856136456135,68878.56136456135
2023-09-15,-0.00723423167760816,30,3,0.6838027789402976,68380.27789402976
2023-09-18,-0.01644560488606812,30,5,0.6725572286178501,67255.722861785
2023-09-19,-0.021371484278572724,30,5,0.6581836823800032,65818.36823800033
2023-09-20,-0.015558734492335928,30,3,0.6479431772186648,64794.31772186648
2023-09-21,-0.00988898966987693,30,4,0.6415356738324821,64153.56738324821
